id,genre,track_name,artist_name,danceability,valence,energy,tempo
0NL4bgJMzs46bfUWg5tNcd,mpb,Ando Meio Desligado,Roupa Nova,0.704,0.891,0.808,126.118
6WREA0zg8r0MhfHy727Yss,mpb,Não Chora,Móveis Coloniais de Acaju,0.508,0.286,0.436,159.741
6vfyGKo7e7U6gDOch1gS02,mpb,Amor É Pra Quem Ama,Lenine,0.409,0.252,0.266,133.728
4Fx6rJnunidUsI2A6Fjk6f,mpb,"Romaria - Live At Credicard Hall, São Paulo / 2012",Maria Rita,0.355,0.209,0.36,131.807
1ZetCeq3ZOSD2k64UNEBqf,mpb,Acabou Chorare,Novos Baianos,0.725,0.357,0.181,111.122
48zDWKZmkWnllYyyMOtZaU,new-age,Stepping Stars,Various Artists,0.342,0.0384,0.251,141.236
69qu6EbhvKvVjU3Ut8GwEO,new-age,Song For Monet,David Lanz,0.504,0.22,0.0561,130.288
3Qm3ALzqM1Dnd0eSua0jLa,new-age,Vision Quest,Medwyn Goodall,0.367,0.0387,0.214,92.147
49z6LxonWdTEFLTrxeGKIf,new-age,La Soñadora - 2009 Remaster,Enya,0.0854,0.0299,0.136,167.946
2s2dVLM84ipraqtHBo5Dv8,new-age,Ethereal Rain,Diane Arkenstone,0.561,0.104,0.382,159.971
2wkYl7Grb1swEe2m9g1gZZ,new-age,Ode To Innocence,Sasha Lazard,0.563,0.334,0.696,87.978
0Zjbteifd6pcOzthLd72qb,new-age,Song Of The Silkie,David Arkenstone,0.401,0.136,0.39,86.757
6pESUOzsAYwS5GvoSFeMd0,new-age,Moon Run,Various Artists,0.286,0.371,0.255,124.999
0TDLuuLlV54CkRRUOahJb4,new-age,Titanium (feat. Sia),David Guetta,0.604,0.301,0.787,126.062
5zi7a6PKsBiqeI1ei8Rn4B,new-age,Amarantine,Enya,0.557,0.194,0.292,79.684
3Uz3d5oZ0WQwZmPDacUSdb,new-age,The Horsemen Of Bulgar,Cusco,0.507,0.804,0.52,158.971
4687wJtemaLw0oFVeTuvKB,new-age,Symphony Of The Forest,Kitaro,0.0888,0.0397,0.184,175.462
6KEpmIwCSjkcmxPxgV57FV,new-age,Pulstar - Audio,Vangelis,0.348,0.211,0.41,123.555
1s4LlrjEC2XOFYEpcPa5zB,new-age,The Dragon's Daughter,Various Artists,0.285,0.109,0.201,159.592
4ofdytqu3wEK9wikkA9JDY,new-age,The Sound of Hope,Australis,0.565,0.145,0.375,90.005
6pA4bwY6DiQW2OEYiQ3kAl,new-age,Atlantia,Rolf Løvland,0.113,0.0633,0.225,167.753
3NzdDs8gDR7e8hoxbJ0CxP,new-age,Something to Believe In - Remastered,Clannad,0.631,0.309,0.739,128.52
1zpz6HleoHixNcnLCR0oPy,new-age,The Seaside Of Your Dreams (Saleas),Vassilis Saleas,0.338,0.0746,0.22,101.701
0z0TYuJoRY8HaykOkMMGAb,new-age,Prayer,Hayley Westenra,0.348,0.15,0.167,80.075
6pS3tkmMpYFfJU81rSZia8,new-age,Cathedral Echo,Kevin Wood,0.593,0.871,0.566,98.972
5lkZM1BjJcMLxu9zJtmhxq,new-age,T.N.T. For The Brain - Midnight Man Mix,Enigma,0.549,0.316,0.838,111.012
4n9IldIry0EUOiyvpI3LV2,new-age,The Celts,Enya,0.435,0.246,0.347,80.654
602QT8hTuTVA4aSQWR13LB,new-age,The Song of the Sun,Mike Oldfield,0.423,0.364,0.521,162.936
33e9HtOfO1ye1h8xQ7Foc9,new-age,The Cave,Mumford & Sons,0.592,0.345,0.499,141.938
1knynWIZsjy3yW9r6XBdjk,new-age,Wahe Guru,Mantra Girl,0.356,0.136,0.334,128.82
1XCbAFFB4TWQ11SxgOqA9W,new-age,In The Mirror,Yanni,0.168,0.18,0.258,170.261
5YNUF9XA2H4FyUUX391NDs,new-age,Silver Inches,Enya,0.557,0.529,0.283,171.383
5Vk3nJhcGk3VLVbVq23vMu,new-age,The Long Riders,Various Artists,0.492,0.17,0.153,108.843
40Pra2iBKPCnDJ4uamAk0g,new-age,The Host of Seraphim,Lisa Gerrard,0.0708,0.0302,0.35,77.071
74RbTlqAIhuCmTWwyZaokv,new-age,Valley In The Clouds,Various Artists,0.445,0.88,0.607,173.8
77pmCS3mex9t2sy6sbPiSg,new-age,In Our Tears,Secret Garden,0.123,0.0392,0.0579,177.422
20rmtxljOGVz4T3nSrtAV1,new-age,Elysium,The Lyndhurst Orchestra,0.0833,0.0372,0.0715,83.268
3YJB4cK6dArVPKZmSvTPZG,new-age,Swept Away,Yanni,0.591,0.588,0.674,106.169
2wh02rF6ax6DUl1MWtiKz7,new-age,Storms in Africa - 2009 Remaster,Enya,0.525,0.0381,0.287,104.062
4X2TRsjFkAGiqWvezrdPbg,new-age,Shishu No Michi,Kitaro,0.209,0.206,0.414,135.154
571ahURUPa9zjVKhNsUuUu,new-age,Parada,Marcomé,0.375,0.171,0.332,99.605
5PfYNtoQ86AqHUC4GAWjKO,new-age,Serenade To Spring,Rolf Løvland,0.125,0.133,0.335,86.088
5iCrsRzwTe5hFzhQRW2291,new-age,Russia,Magna Canta,0.413,0.236,0.594,172.06
2vW8AUf3saGQxTchf7Jlo9,new-age,Nirvana,Elbosco,0.642,0.157,0.565,97.984
1dJIDDItPSZXCDo7jTcLHi,new-age,Orion's Gate,Seay,0.0714,0.0312,0.229,78.959
78LWZ7WT4s7QDa9zzTLH5Y,new-age,"Days of the Ring (feat. Annie Lennox Performing ""Into the West"")",Various Artists,0.121,0.0375,0.0522,91.473
2vE5DRjzSIXSWdvgE6soJV,new-age,Taiko - Instrumental,Benoit Jutras,0.547,0.449,0.888,103.549
6TBhIzjK8HiSct7nDBvS1q,new-age,Callas Went Away,Enigma,0.671,0.511,0.299,96.997
1EOVZetVBUEfMFV8g0hsRv,new-age,Full Moon Sonata,Suzanne Ciani,0.568,0.376,0.127,97.046
5avVpUakfMHD6qGpaH26CF,new-age,Conquest of Paradise,Vangelis,0.43,0.159,0.295,74.014
0Jurdt6O6gK3b6Im0qMTTp,new-age,Gaia,Kitaro,0.338,0.104,0.455,139.871
3PZm0IJQkfkbkR6hiWRsfI,new-age,Persuasion's Dance,Thierry David,0.707,0.642,0.438,120.018
1MeZcBlSI67mRo048kvJoU,new-age,Day's Beginning,Mohicans,0.335,0.0528,0.415,111.946
41mdoloLSJVYqW8OPmv9IX,new-age,Vajra Guru Mantra,Various Artists,0.411,0.166,0.218,95.721
2mltGlkef4VA1NZ8t39XQJ,new-age,Someone Said Goodbye,Enya,0.574,0.201,0.257,117.77
7kD0Y5jtaX8zIsYHyxRNKW,new-release,Lost And Found,Ellie Goulding,0.567,0.636,0.827,137.0
2JmvwF29iUVb3oEFW4Bvf3,new-release,New York City,The Chainsmokers,0.564,0.0624,0.639,126.062
27eKJ4RlK36novSUJQXlVH,new-release,I Was Me,Imagine Dragons,0.576,0.147,0.449,145.025
6xIJG3cnd1O52dJTwtsBBl,new-release,Nobody Cares,LÉON,0.683,0.366,0.899,110.996
6yaopzMnKEEImSHWpFd1Vq,new-release,I'm Already Gone,ACES,0.613,0.628,0.429,75.004
2aB6ePZ506uV0hQRdQaFHw,new-release,Air,Basenji,0.694,0.179,0.663,119.993
3556vNt6SuQPqt15VFfRWv,new-release,Used To Love You,Gwen Stefani,0.583,0.215,0.658,96.11
6SSKR7x2un743k1L31c5bk,new-release,Empty Hands,Pr0files,0.459,0.529,0.683,78.01
347kBiR8vuCDICpW1TnjFk,new-release,You,Lost Kings,0.668,0.687,0.893,105.928
38510fWvtOkrFjg2EDkJtT,new-release,Toothbrush,DNCE,0.495,0.812,0.777,104.458
6OXU517AeB6iYEMy10rRmr,new-release,Ruins,Ella Isaacson,0.391,0.237,0.8,123.25
5PMbYk8qnxHk11VC8vKsF3,new-release,Death Row,Jimi Charles Moody,0.414,0.474,0.353,82.413
2w1FUzusLkDiSXqpWNcnhR,new-release,Broke Me in Two,2001,0.633,0.864,0.804,135.06
14c6Q17DoHUY4A2u9HlxxL,new-release,Hyde,Astrid S,0.689,0.22,0.404,109.968
2hr3kqWd9MJ1sWAhgCpzQf,new-release,Flawless,Disciples,0.773,0.872,0.832,120.986
4NtdkNudAf9vuF9zzpeJiL,new-release,Hot,POWERS,0.454,0.545,0.881,107.962
62WXjNnIqmHfcTIg6A2joZ,new-release,Instinct,RITUAL,0.715,0.236,0.494,131.975
0375PEO6HIwCHx5Y2sowQm,new-release,Waste The Night,5 Seconds of Summer,0.533,0.323,0.904,75.667
6HtYcBQNHDfMBh50NZnjBp,new-release,Bad Idea,Sara Bareilles,0.587,0.787,0.889,167.936
2khqMJ0UmmTCgiIjr8RhL3,new-release,Dancing On Glass,St. Lucia,0.557,0.356,0.939,101.015
6CXFCte6QUmKbElWdJdjbb,new-release,Working For It - Bonus Track,ZHU,0.776,0.502,0.715,99.951
16cMQI1Z2zGbD37o6h7Zks,new-release,Easy,Seinabo Sey,0.673,0.387,0.529,87.073
0EaqTZtx0wyKBT1VluOtCi,new-release,RCVR (feat. Debbie Gibson),Big Black Delta,0.496,0.326,0.885,124.21
0QCoA8f4gK0lGtGzCIrBjg,new-release,Just Like That (feat. Johnny Graves),Pegboard Nerds,0.405,0.338,0.768,159.988
5mHTg6cqhyP0BmsTQKzN1X,new-release,Sprained Ankle,Julien Baker,0.343,0.195,0.174,96.884
69i9zXmMHg8VdjyiX5Wu4H,new-release,Sun Leads Me On,Half Moon Run,0.484,0.156,0.362,80.024
3UWMvlNnUHjY48CfhvfOOg,new-release,$ (feat. Donnie Trumpet),Shelley FKA DRAM,0.441,0.436,0.725,105.101
1SC5nZeOBQ1weE86ho1Yxm,new-release,What I Never Knew I Always Wanted,Carrie Underwood,0.505,0.366,0.782,76.004
1PhvTwusCB7hHCLrP8mrll,new-release,Wolfpack,TĀLĀ,0.69,0.403,0.497,108.116
2Pv7zg9cBPZvZuOrusG4bw,new-release,Emperor's New Clothes,Panic! At The Disco,0.562,0.651,0.904,94.481
3ACnarSkTKiOTj4rsnFkgf,new-release,Sorry,Justin Bieber,0.674,0.402,0.772,100.039
6TaqooOXAEcijL6G1AWS2K,new-release,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,0.681,0.181,0.521,94.997
6QS5GEuM3Nyowck5PawQvL,new-release,"You Mine (feat. Trey Songz, Jeremih & Future)",DJ Khaled,0.516,0.392,0.906,135.751
0ENSn4fwAbCGeFGVUbXEU3,new-release,Hello,Adele,0.481,0.289,0.451,157.966
2vDT1uU6hZgdp3PbWGr0Xy,new-release,7 Years,Lukas Graham,0.765,0.34,0.473,119.992
0TMWGCBG1KdnEGwQhagp3t,new-release,Speechless (feat. RKCB),Candyland,0.682,0.389,0.824,123.023
5BtwZ441YUmUFzNDItE5nI,new-release,Solid (feat. Babyface),Ty Dolla $ign,0.687,0.691,0.433,151.727
0UA6qu0q7LKR575c8nAkXP,new-release,For Us,Arctic Lake,0.554,0.0989,0.447,81.93
44cHg0JIrS144r7qLupD9o,new-release,Hollow,Tori Kelly,0.462,0.351,0.527,126.086
4pBtffFohSRWLXPUTBojuP,new-release,Secrets,Jacob Whitesides,0.617,0.556,0.9,108.017
3yql0EiyLkOg6V1K1njp74,new-release,Nottamun Town,LISTENBEE,0.748,0.556,0.747,120.038
3EkqGwaDQg4vkMHtcNZvpC,new-release,The Answer,Savages,0.358,0.344,0.815,96.079
4AZVyZIcNwRov50o2s1c0i,new-release,Magic Hour,Aoife O'Donovan,0.675,0.478,0.459,120.053
2DoAUg1ylfR1wRiQXzIJ44,new-release,"Woke in the Night, the Phone Was Ringing",Palace Winter,0.615,0.265,0.548,140.573
1kDVtWMDT5RnXHvymKgTyd,new-release,C.U.R.E.,BOOTS,0.64,0.34,0.768,141.593
6pVYsszLn9982fl6krM10h,new-release,begin again (HEALTH Remix),Purity Ring,0.573,0.0517,0.522,100.005
3A2XKObGNiNjSZlQVv8Tq0,new-release,Sitcom,Coleman Hell,0.674,0.63,0.73,100.013
5DNiREaQ1nrgi7Ckf8kuMP,new-release,Infinite High,Panama Wedding,0.613,0.875,0.882,167.97
6dMEkiUUCt09BeeSVgIkao,new-release,I Care,Frances,0.714,0.298,0.618,172.019
7c7ZiBHfWGloULZD03BfCR,new-release,Almighty Dollar,Pell,0.801,0.319,0.748,100.015
4lIGsjSYjoISORpX13tsgl,opera,"Il Trovatore / Act 3: ""L'onda de'suoni mistici"" - ""Manrico!""",Giuseppe Verdi,0.369,0.17,0.164,83.049
0TuCdn12Iuppj1lTZQD3EA,opera,"Vanne, o rosa fortunata - Live",Angela Gheorghiu,0.437,0.186,0.247,83.429
7Bxr6GIw2hXYsUP9LEZ7kq,opera,"Carmen, Act IV, No.26 Marche et Choeur: Si tu m'aimes, Carmen (Escamillo/Carmen/Alguazils)",Angela Gheorghiu,0.316,0.149,0.287,94.746
5MczS76uMlY6haI00KUPSe,opera,"L'Africaine / Act 4: ""Mi batte il cor...O Paradiso!""",Luciano Pavarotti,0.216,0.0788,0.159,144.92
2Uc7IUIMslHPSelPYQSKoS,opera,"Carmen (1997 - Remaster), Act III: Quelques lignes plus bas",Georges Bizet,0.34,0.196,0.209,87.566
2jzlBSKI8GLq3pxlXLMwG6,opera,"Le Nozze di Figaro, Act 1: Se a caso madama",Wolfgang Amadeus Mozart,0.426,0.329,0.167,133.32
5Uw84d21NILKjrD7VpDgeU,opera,"Act I, Scene, I, Aria: ""Largo Al Factotum""",Gioachino Rossini,0.378,0.479,0.381,77.014
6icVVxux7JJrHnbOYaEo7I,opera,"La Sonnambula / Act 2: Ah! non credea mirarti si presto estinto, o fiore",Cecilia Bartoli,0.193,0.0372,0.0366,179.846
574nzTYkP0OVR9GhUfJoNx,opera,La traviata: Act II: Né rispondi d'un padre all'affetto?,Giuseppe Verdi,0.0,0.0,0.131,0.0
5RVwjW9nehYZGrSXqBQenU,opera,"Carmen, Act II: No.15 bis Récit : Mais qui donc attends-tu? (Le Dancaïro/Carmen/Le Remendado)",Angela Gheorghiu,0.599,0.5,0.0442,112.316
2HLe729GP8C0CuAI6fY2zo,opera,"Puccini: Madama Butterfly, Act 2: ""Un bel dì vedremo"" (Butterfly)",Various Artists,0.329,0.0579,0.12,88.904
7xtuvlqhEJdGwRAtsdMmh6,opera,"Carmen (1997 - Remaster), Act III: Eh bien?",Georges Bizet,0.427,0.715,0.118,74.984
7wmKVm7Y0kMhu7MJn0qA0y,opera,I Pagliacci: Recitar! ... Vesti La Guibba,Jussi Björling,0.265,0.0837,0.285,98.936
0W12s1jCTKFqLuEjwHY9nY,opera,"Rigoletto / Act 3: ""La donna è mobile"" - Live",José Carreras,0.0,0.0,0.402,0.0
5h1T1hmqmqydUnDgecs59O,opera,Miss Sarajevo,Luciano Pavarotti,0.286,0.145,0.526,99.865
0LVCOhlhdHjSIJ8zIVlDQs,opera,"La Gioconda / Act 2: ""Cielo e mar!""",Luciano Pavarotti,0.214,0.148,0.218,96.442
7ms54vDypGs2BFFv3PIKZO,opera,William Tell Overture - Finale,Various Artists,0.306,0.482,0.601,152.062
5XDgrH3mYwoePB4LSwoJGO,opera,Madama Butterfly Lib. Giacosa and Illica (1997 Digital Remaster): Un bel dì vedremo,Maria Callas,0.287,0.101,0.0864,86.612
2xXXZdKOGLSa9LxMeHLArQ,opera,"Otello / Act 4: ""Niun mi tema"" - Live At Chicago / 1991",Giuseppe Verdi,0.185,0.0452,0.129,72.75
7BFYBSroOTNTkFFDuJ6BmV,opera,Canto Della Terra,Andrea Bocelli,0.358,0.109,0.389,130.315
0f5eYS1S47OvmeOLDVrOvj,opera,Vide cor meum,Katherine Jenkins,0.177,0.038,0.408,80.323
0yzL41FJtlAkURlRnFyCaH,opera,"La Bohème, ACT2: Domandatelo a me",Giacomo Puccini,0.434,0.378,0.179,124.051
6d6vZtsKUFtdkarwK6KmPs,opera,Toreador's Song from 'Carmen',Various Artists,0.371,0.6,0.317,124.242
0MtkE19tDWclGG3kRPK35A,opera,New York New York,Original Film Cast,0.468,0.77,0.673,109.463
7EUnAOFYw6MnZgSM6UzSwq,opera,"Don Giovanni, K.527 / Act 1: ""Là ci darem la mano""",Cecilia Bartoli,0.286,0.211,0.124,170.768
6JBVq4eKgrVXsqKofpTLsp,opera,"""Rinaldo"": Lascia ch'io pianga (Handel)","Julianne Baird, Brewer Baroque Chamber Orchestra ,Loretta O'Sullivan Edward Brewer & Rudolph Palmer",0.235,0.138,0.0175,88.147
2AczNQ6f0bqfBU3oEnuB0e,opera,"Verdi: Aida, Act 1: ""Alta cagion v'aduna"" (Il Re, Messaggero, Radamès, Ramfis, Sacerdoti, Ministri, Capitani, Aida, Amneris)",Giuseppe Verdi,0.347,0.0746,0.265,87.763
0oCPY5c9SJdvNryT9sj3R9,opera,"Andrea Chénier / Act 4: Vicino a te s'acqueta - Live At Central Park, New York/2011",Andrea Bocelli,0.262,0.103,0.337,86.374
7b5XM6HHl5hrYCcjRNCJ7l,opera,"Charpentier: Louise, Act 3: ""Depuis le jour où je me suis donnée"" (Louise)",Maria Callas,0.187,0.0385,0.128,89.457
7nqDsn7P5lZU7mMfalI4c7,opera,"Nel blu, dipinto di blu",Luciano Pavarotti,0.361,0.42,0.206,129.335
57XBv3bue1R4EfHZLNtvDc,opera,"Mozart: Le nozze di Figaro, K. 492, Act 2 Scene 1: No. 10, Cavatina, ""Porgi, amor"" (Contessa)",Maria Callas,0.157,0.0846,0.108,82.493
3pk2XOjyxCFRvIekiLsBEm,opera,Mille Lune Mille Onde,Andrea Bocelli,0.542,0.123,0.493,110.005
1gyQYAggGA72vdTDoBp09T,opera,"Dido and Aeneas / Act 3: ""But Death alas!""..""When I am laid in earth""",Henry Purcell,0.152,0.037,0.0768,78.637
2xOUYtoFgSBvRNu142BJRX,opera,"La Bohème / Act 3: ""Mimì! - Speravo di trovarvi qui""",Giacomo Puccini,0.314,0.124,0.191,79.811
1W9dFbtKgMOBgMgrjAqcJY,opera,The Nutcracker - Waltz Of The Flowers,Various Artists,0.238,0.29,0.227,129.392
1rIRscQe9lNuzWtwLAURqR,opera,"Le Nozze di Figaro, Act 2: Tutto è come il lasciai",Wolfgang Amadeus Mozart,0.529,0.111,0.109,129.681
3nQf4WnPuq94FUNVOcEDtV,opera,"""Nessun dorma!"" - Live At Central Park, New York/2011",Andrea Bocelli,0.196,0.187,0.354,139.815
6onVtBLxZpq4cwMa3fUMJs,opera,Moonlight Sonata: Adagio Sostenuto,Ludwig van Beethoven,0.151,0.127,0.00153,75.079
1dE2itcQlCZ7nuvnodAGWm,opera,"Verdi: Aida, Act 3: ""Qui Radamès verrà!"" (Aida)",Giuseppe Verdi,0.149,0.0393,0.0241,177.618
1O8g05TmgOX2PbfpbngzRG,opera,Mamma,Luciano Pavarotti,0.403,0.566,0.329,119.693
7J2uKK4pcswYskMk2lQrjw,opera,Il barbiere di Siviglia (The Barber of Seville): Overture,Gioachino Rossini,0.369,0.25,0.116,100.32
2aE7NbDXHo3BWo3onkAAOb,opera,"Rimsky-Korsakov: The Tsar's Bride, Act I: Lyubasha's Song. ""Snaryazhay skoryy matushka rodimaya""",Various Artists,0.215,0.0513,0.0282,73.823
3DU0f4uPDTPHHhW79WqNyh,opera,"Turandot / Act 3: ""So il tuo nome!""",Giacomo Puccini,0.2,0.0349,0.369,163.837
5WjxJPiy9dr9YjMXc29tkN,opera,"Carmen (1997 - Remaster), Act I: Que se passe-t-il donc là-bas?...Au secours!",Georges Bizet,0.384,0.354,0.335,75.308
2UEnadpyfEiJ6ldgGTankd,opera,"Verdi: Aida, Act 4: ""Presago il core della tua condanna"" (Radamès, Aida)",Giuseppe Verdi,0.341,0.113,0.153,98.738
676RXbvxz7N2oflyNsn7zg,opera,"Handel: Serse, HWV 40, Act 1: ""Ombra mai fu"" (Serse)",Various Artists,0.131,0.0362,0.0777,83.309
3Y5mEE48eMjG3irhnHETy2,opera,Roma Nun Fa' La Stupida Stasera,Andrea Bocelli,0.544,0.388,0.463,119.885
5mECHsgoQ8hotrtq9gB9za,opera,"Le Nozze di Figaro, Act 1: Cosa stai misurando",Wolfgang Amadeus Mozart,0.54,0.658,0.149,92.666
40FNDrAhut2cGqHm7DEwDl,opera,"Les Contes d'Hoffmann / Act 2: ""Belle nuit, ô nuit d'amour""",Luciano Pavarotti,0.176,0.0561,0.0919,71.652
1tPw9ftiUCyMYGIVVr7RVE,opera,"La Bohème / Act 3: ""Mimì è una civetta""",Giacomo Puccini,0.349,0.229,0.246,115.089
0X2UPsNjCpCvu85Na3WYcB,pagode,Nosso Grito/ Morango Do Nordeste,Grupo Pagode,0.665,0.927,0.912,105.065
4Z1otakVDtMElrY7AuV99W,pagode,Nas Nuvens,Various Artists,0.587,0.776,0.791,162.026
3y6XrYm2Iu0ipwoP2y8JVY,pagode,Meu Lugar,Arlindo Cruz,0.605,0.633,0.542,147.955
3AfuBG0lVFmp7IZfddWlVm,pagode,Vira Casaca - Ao Vivo,Samprazer,0.734,0.716,0.882,92.045
57KTvGJWbCCRv7167ziXZa,pagode,Dona do Meu Amor - Ao Vivo,Art Popular,0.559,0.962,0.806,88.166
7hKsYEUcG3kc3jK5NATw3E,pagode,Um Marco na Vida,Doce Encontro,0.673,0.614,0.696,87.987
2ng7xPqLGVI0qmMHraMFIU,pagode,Nossa Verdade,Grupo Fundo De Quintal,0.748,0.894,0.624,112.445
50LjsVJLEACOfGSW1dsp3Z,pagode,Pot-Pourri: a Festa No Quintal / Vai Com Deus / Dia de Samba - Ao Vivo,Turma do Pagode,0.673,0.738,0.771,127.056
6Oyofsk2M2OFOL09jY3dOd,pagode,Bons Momentos - Ao Vivo,Various Artists,0.454,0.305,0.743,105.719
3dLGprpH3Tui9zTYGAWRId,pagode,Eu Te Devoro / Se,Grupo Revelação,0.387,0.427,0.239,97.725
4PKens4ZbPtbJQfLdvSs9q,pagode,Vendi Meu Peixe,Jorge Aragão,0.715,0.962,0.651,170.209
2GVf7YUavJhFlERf1l9TaN,pagode,Disque Tchan (Alô E Tchan),É O Tchan,0.876,0.969,0.903,99.114
1oqjydaDiQMgJSACpZEfay,pagode,Depende De Você,Jeito Moleque,0.627,0.655,0.825,171.859
4ldq9hWBrHwmHiIYOhbDFY,pagode,Tenho Medo,Sorriso Maroto,0.691,0.691,0.601,134.876
7frRBmn1kaBvlulNC8RpbS,pagode,Cordeirinho,Os Morenos,0.467,0.523,0.651,168.008
3GMGSA339rFLB2il2x0kEF,pagode,Coisa De Chefe,Jorge Aragão,0.711,0.716,0.75,115.02
3VLX9nYKCr3Vfd7qVistd1,pagode,Será Que É Amor,Thiaguinho,0.521,0.481,0.691,166.055
3AkRMkK3a5kP8O2xMMcY2H,pagode,Favo de Mel,Dudu Nobre,0.633,0.566,0.497,93.043
1Qui4D296wB356GVCOkRFf,pagode,Uma Carta Pra Deus,Exaltasamba,0.535,0.786,0.739,155.071
64p6LaDTJQm7LjPDVa9qhL,pagode,Malandro Rife,Bezerra Da Silva,0.689,0.95,0.792,82.087
4rwhtMRgqMEgJ61zKm5bnK,pagode,A Canção E O Vento,Jorge Aragão,0.669,0.89,0.576,157.968
4MIlgvIKpfrM6rTKm5VsUC,pagode,Isso é que Dá - Ao Vivo,Turma do Pagode,0.657,0.787,0.708,103.915
06Z7fab9GLZzjDPn4mEjxV,pagode,Dona do Meu Coração,Os Travessos,0.402,0.6,0.688,135.082
2q2K08kwvBSfzOAPvQFO7e,pagode,Sol e Luar,Gustavo Lins,0.647,0.881,0.815,87.973
0dgxIp8I2xXUk1LkZ5pSEK,pagode,As Aparências Enganam,Thiaguinho,0.625,0.702,0.708,148.076
2kNgYr69ETTtAuEyGZCgDw,pagode,Cachorrinho de Polícia,Bezerra Da Silva,0.685,0.969,0.746,90.222
3YBkruwY169HXYbTPzIHJx,pagode,Química No Ar,Rodriguinho,0.606,0.88,0.746,155.99
2yy0nRXmd5aIGuNNZTzZ3f,pagode,Teu refém,Belo,0.468,0.727,0.61,151.989
7coVn6luya7HkHlbFCT3Rc,pagode,Saudade Louca - Ao Vivo,Zeca Pagodinho,0.535,0.671,0.745,83.651
6VptpesC8Al1d6S2Pr8cie,pagode,Raio de Sol - Ao Vivo,Art Popular,0.61,0.966,0.826,165.08
3q8U4Q7zDxLPSsx8upRq1Z,pagode,Que Se Chama Amor,Só Pra Contrariar,0.639,0.643,0.514,136.123
3laOnxJ0GqQ4oLh0fdTmQW,pagode,Se Eu Encontrar Com Ela,Arlindo Cruz,0.721,0.816,0.636,112.045
4XPufWtBWsp1KMBP99UZpC,pagode,Uma História De Amor,Grupo Kiloucura,0.466,0.595,0.671,143.601
7vWXC6CFXoqpmqhXzlRMpY,pagode,Aquela Foto,Péricles,0.56,0.489,0.732,141.892
1RxQTkCXJTosWRIXtGXg0l,pagode,Nosso Amor É Verdadeiro,Os Travessos,0.413,0.888,0.686,170.648
3CY0WXRyNWkS3xfZuF4q1I,pagode,A Casa Caiu - Ao Vivo,Bom Gosto,0.688,0.945,0.871,91.534
4KI6HLJLDUp6HE4FpP5Pxn,pagode,Promessas,Sorriso Maroto,0.665,0.621,0.704,142.003
32I8GGRgt1mgDXSkAlTI05,pagode,Alucinado,Doce Encontro,0.493,0.481,0.498,149.619
1R1dYfFtQn1e7MJpL4LdDy,pagode,Lua Vem Me Ver - Ao Vivo,Art Popular,0.576,0.812,0.752,156.578
1NNzFBDkrv3zMmOZdMywOW,pagode,Solução,Various Artists,0.555,0.533,0.579,146.786
1DpH7GuN47cDzEgs08xiLr,pagode,É Problema Meu,Exaltasamba,0.689,0.908,0.758,112.014
5rON2f0dIS2OiDcUkNjCXi,pagode,Sai Pra Lá,Rodriguinho,0.603,0.894,0.815,152.119
0DsXyECuTALaSASTBTULks,pagode,Romance Proibido,Grupo Fundo De Quintal,0.736,0.865,0.734,92.016
2XF3D7bFsyfcYgJZkEUTwI,pagode,Gosto Da Maçã,Alexandre Pires,0.741,0.513,0.489,120.475
4l0NiDpDRlXqkiGNFdmdLS,pagode,A Batucada Dos Nossos Tantãs/ Samba Pras Moças,Grupo Pagode,0.665,0.854,0.886,116.31
09G1yM12AP6jHBAlk6TZSs,pagode,Eu Me Perdi,Raça Negra,0.45,0.284,0.498,83.991
3oBkTLywYLNqZk5euTjEf2,pagode,Golfinho - Ao Vivo,Art Popular,0.52,0.906,0.833,167.353
1ipvN1VgljUORCPE5hGPxM,pagode,Minha Razão,Exaltasamba,0.465,0.598,0.753,150.059
4CKG0ygQXzPo0XoH1hbzTz,pagode,Casamento ou Gandaia - Live Version,Pique Novo,0.553,0.802,0.831,118.67
33l2D4wC8unydaNjQRRN1O,pagode,Contando Formiga - Ao Vivo,Bom Gosto,0.743,0.852,0.793,109.029
6mt43avikV8g00AXCyOkS1,party,Kick Out The Epic Motherf**ker - Radio Edit,Dada Life,0.551,0.214,0.862,128.013
7HaggpJGAfEgH8wyMLOIPl,party,John,Lil Wayne,0.589,0.424,0.821,77.472
6HNruFQlzQx4ulL4ppRLYI,party,The Pretender,Foo Fighters,0.43,0.366,0.955,172.975
3GpbwCm3YxiWDvy29Uo3vP,party,Right Round,Flo Rida,0.72,0.705,0.672,124.986
2g6zbVqZvnc1dk6cYUhr5g,party,Ray Bands,B.o.B,0.738,0.489,0.818,150.032
792NyTUEYZD6jPAARVD9s9,party,We Run The Night,Havana Brown,0.687,0.682,0.866,127.001
0HFrCOmhCYXlv4NdEwRAuj,party,"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,0.422,0.654,0.641,187.027
1EzaEQ1hUWj7NWphY5Allw,party,Mmm Yeah,Austin Mahone,0.725,0.977,0.939,126.019
0TDLuuLlV54CkRRUOahJb4,party,Titanium (feat. Sia),David Guetta,0.604,0.301,0.787,126.062
6Sy9BUbgFse0n0LPA5lwy5,party,Sandstorm,Darude,0.528,0.587,0.965,136.065
